step,t_sec,timestamp,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
680,68.0,2026-04-22T02:43:37.419295+00:00,0x18F189A0,176,0,6,0,0,0,0,0,1,,FORWARD,normal
680,68.0,2026-04-22T02:43:37.419295+00:00,0x18F190A0,213,3,2,2,245,0,0,0,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F181A0,0,2,0,54,83,27,12,2,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F182A0,9,34,122,126,0,0,0,0,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F183A0,144,1,150,0,227,5,213,3,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F184A0,124,101,52,48,64,37,68,58,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F189A0,172,0,6,0,0,0,0,0,1,,FORWARD,normal
681,68.1,2026-04-22T02:43:38.531280+00:00,0x18F190A0,213,3,2,2,247,0,0,0,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F182A0,9,36,122,126,0,0,0,0,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F183A0,144,1,150,0,243,5,212,3,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F184A0,124,101,53,48,64,37,68,58,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F189A0,175,0,6,0,0,0,0,0,1,,FORWARD,normal
682,68.2,2026-04-22T02:43:38.531529+00:00,0x18F190A0,212,3,2,2,247,0,0,0,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F182A0,11,36,122,126,0,0,0,0,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F183A0,144,1,150,0,222,5,213,3,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F189A0,173,0,7,0,0,0,0,0,1,,FORWARD,normal
683,68.3,2026-04-22T02:43:38.531733+00:00,0x18F190A0,213,3,2,2,248,0,0,0,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F181A0,0,2,0,54,83,27,12,2,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F182A0,11,37,121,126,0,0,0,0,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F183A0,144,1,150,0,214,5,215,3,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F184A0,124,102,52,48,64,38,68,58,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F189A0,171,0,7,0,0,0,0,0,1,,FORWARD,normal
684,68.4,2026-04-22T02:43:38.531918+00:00,0x18F190A0,215,3,2,2,245,0,0,0,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F182A0,8,36,123,126,0,0,0,0,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F183A0,144,1,150,0,249,5,212,3,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F184A0,124,101,52,48,64,38,68,58,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F189A0,176,0,7,0,0,0,0,0,1,,FORWARD,normal
685,68.5,2026-04-22T02:43:38.532091+00:00,0x18F190A0,212,3,2,2,248,0,0,0,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F181A0,0,2,0,54,83,27,12,2,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F182A0,10,37,123,126,0,0,0,0,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F183A0,144,1,150,0,254,5,211,3,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F189A0,171,0,6,0,0,0,0,0,1,,FORWARD,normal
686,68.6,2026-04-22T02:43:38.532346+00:00,0x18F190A0,211,3,2,2,247,0,0,0,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F181A0,0,2,0,54,83,27,12,2,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F182A0,8,36,121,126,0,0,0,0,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F183A0,144,1,150,0,231,5,214,3,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F184A0,124,102,53,48,64,38,68,58,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F189A0,170,0,6,0,0,0,0,0,1,,FORWARD,normal
687,68.7,2026-04-22T02:43:38.532518+00:00,0x18F190A0,214,3,2,2,247,0,0,0,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F182A0,10,36,122,126,0,0,0,0,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F183A0,144,1,151,0,221,5,212,3,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F189A0,177,0,6,0,0,0,0,0,1,,FORWARD,normal
688,68.8,2026-04-22T02:43:38.532684+00:00,0x18F190A0,212,3,2,2,246,0,0,0,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F182A0,10,36,122,126,0,0,0,0,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F183A0,144,1,150,0,226,5,211,3,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F189A0,174,0,6,0,0,0,0,0,1,,FORWARD,normal
689,68.9,2026-04-22T02:43:38.532843+00:00,0x18F190A0,211,3,2,2,247,0,0,0,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F182A0,11,35,123,126,0,0,0,0,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F183A0,144,1,151,0,225,5,211,3,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F189A0,174,0,7,0,0,0,0,0,1,,FORWARD,normal
690,69.0,2026-04-22T02:43:38.533005+00:00,0x18F190A0,211,3,2,2,247,0,0,0,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F182A0,11,34,120,126,0,0,0,0,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F183A0,144,1,150,0,219,5,213,3,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F189A0,171,0,6,0,0,0,0,0,1,,FORWARD,normal
691,69.1,2026-04-22T02:43:39.644698+00:00,0x18F190A0,213,3,2,2,247,0,0,0,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F182A0,8,39,121,126,0,0,0,0,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F183A0,144,1,150,0,231,5,213,3,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F184A0,124,102,53,48,64,38,68,58,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F189A0,172,0,6,0,0,0,0,0,1,,FORWARD,normal
692,69.2,2026-04-22T02:43:39.644918+00:00,0x18F190A0,213,3,2,2,248,0,0,0,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F182A0,10,37,123,126,0,0,0,0,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F183A0,144,1,152,0,250,5,213,3,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F184A0,124,101,52,48,64,38,68,58,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F189A0,172,0,6,0,0,0,0,0,1,,FORWARD,normal
693,69.3,2026-04-22T02:43:39.645098+00:00,0x18F190A0,213,3,2,2,246,0,0,0,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F182A0,9,36,120,126,0,0,0,0,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F183A0,144,1,150,0,230,5,213,3,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F189A0,176,0,7,0,0,0,0,0,1,,FORWARD,normal
694,69.4,2026-04-22T02:43:39.645269+00:00,0x18F190A0,213,3,2,2,247,0,0,0,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F182A0,11,35,121,126,0,0,0,0,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F183A0,144,1,150,0,235,5,211,3,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F184A0,124,101,53,48,64,38,68,58,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F189A0,174,0,6,0,0,0,0,0,1,,FORWARD,normal
695,69.5,2026-04-22T02:43:39.645436+00:00,0x18F190A0,211,3,2,2,246,0,0,0,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F182A0,9,38,121,126,0,0,0,0,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F183A0,144,1,150,0,221,5,212,3,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F189A0,176,0,7,0,0,0,0,0,1,,FORWARD,normal
696,69.6,2026-04-22T02:43:39.645616+00:00,0x18F190A0,212,3,2,2,243,0,0,0,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F182A0,9,36,124,126,0,0,0,0,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F183A0,144,1,150,0,224,5,213,3,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F184A0,124,102,52,48,64,38,68,58,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F189A0,179,0,6,0,0,0,0,0,1,,FORWARD,normal
697,69.7,2026-04-22T02:43:39.645787+00:00,0x18F190A0,213,3,2,2,246,0,0,0,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F182A0,10,38,122,126,0,0,0,0,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F183A0,144,1,150,0,230,5,209,3,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F189A0,179,0,6,0,0,0,0,0,1,,FORWARD,normal
698,69.8,2026-04-22T02:43:39.645950+00:00,0x18F190A0,209,3,2,2,248,0,0,0,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F182A0,11,37,123,126,0,0,0,0,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F183A0,144,1,150,0,222,5,214,3,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F184A0,124,102,53,48,64,38,68,58,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F189A0,172,0,6,0,0,0,0,0,1,,FORWARD,normal
699,69.9,2026-04-22T02:43:39.646186+00:00,0x18F190A0,214,3,2,2,244,0,0,0,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F182A0,11,37,122,126,0,0,0,0,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F183A0,144,1,151,0,224,5,211,3,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F184A0,124,101,53,48,64,37,68,58,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F189A0,171,0,7,0,0,0,0,0,1,,FORWARD,normal
700,70.0,2026-04-22T02:43:39.646353+00:00,0x18F190A0,211,3,1,2,244,0,0,0,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F182A0,10,36,123,126,0,0,0,0,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F183A0,144,1,150,0,247,5,212,3,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F184A0,124,102,52,48,64,38,68,58,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F189A0,179,0,6,0,0,0,0,0,1,,FORWARD,normal
701,70.1,2026-04-22T02:43:40.758190+00:00,0x18F190A0,212,3,1,2,246,0,0,0,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F182A0,10,38,122,126,0,0,0,0,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F183A0,144,1,150,0,225,5,211,3,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F189A0,173,0,6,0,0,0,0,0,1,,FORWARD,normal
702,70.2,2026-04-22T02:43:40.758425+00:00,0x18F190A0,211,3,1,2,246,0,0,0,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F182A0,11,34,121,126,0,0,0,0,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F183A0,144,1,150,0,233,5,210,3,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F184A0,124,101,52,48,64,37,68,58,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F189A0,176,0,6,0,0,0,0,0,1,,FORWARD,normal
703,70.3,2026-04-22T02:43:40.758613+00:00,0x18F190A0,210,3,1,2,248,0,0,0,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F182A0,8,37,122,126,0,0,0,0,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F183A0,144,1,150,0,243,5,211,3,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F189A0,172,0,6,0,0,0,0,0,1,,FORWARD,normal
704,70.4,2026-04-22T02:43:40.758789+00:00,0x18F190A0,211,3,1,2,246,0,0,0,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F182A0,9,38,122,126,0,0,0,0,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F183A0,144,1,150,0,223,5,211,3,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F184A0,124,102,52,48,64,38,68,58,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F189A0,177,0,6,0,0,0,0,0,1,,FORWARD,normal
705,70.5,2026-04-22T02:43:40.758959+00:00,0x18F190A0,211,3,1,2,246,0,0,0,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F182A0,11,37,122,126,0,0,0,0,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F183A0,144,1,150,0,233,5,212,3,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F189A0,175,0,7,0,0,0,0,0,1,,FORWARD,normal
706,70.6,2026-04-22T02:43:40.759126+00:00,0x18F190A0,212,3,1,2,247,0,0,0,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F182A0,10,36,120,126,0,0,0,0,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F183A0,144,1,151,0,239,5,209,3,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F184A0,124,101,53,48,64,37,68,58,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F189A0,171,0,6,0,0,0,0,0,1,,FORWARD,normal
707,70.7,2026-04-22T02:43:40.759288+00:00,0x18F190A0,209,3,1,2,248,0,0,0,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F181A0,0,2,0,54,83,27,12,2,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F182A0,10,35,122,126,0,0,0,0,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F183A0,144,1,150,0,230,5,212,3,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F184A0,124,102,53,48,64,37,68,58,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F189A0,170,0,6,0,0,0,0,0,1,,FORWARD,normal
708,70.8,2026-04-22T02:43:40.759449+00:00,0x18F190A0,212,3,1,2,247,0,0,0,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F182A0,11,37,122,126,0,0,0,0,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F183A0,144,1,150,0,241,5,212,3,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F184A0,124,102,53,48,64,38,68,58,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F189A0,176,0,7,0,0,0,0,0,1,,FORWARD,normal
709,70.9,2026-04-22T02:43:40.759608+00:00,0x18F190A0,212,3,1,2,245,0,0,0,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F182A0,10,34,123,126,0,0,0,0,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F183A0,144,1,150,0,238,5,211,3,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F189A0,168,0,6,0,0,0,0,0,1,,FORWARD,normal
710,71.0,2026-04-22T02:43:40.759770+00:00,0x18F190A0,211,3,1,2,248,0,0,0,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F182A0,11,36,121,126,0,0,0,0,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F183A0,144,1,150,0,246,5,212,3,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F189A0,170,0,6,0,0,0,0,0,1,,FORWARD,normal
711,71.1,2026-04-22T02:43:41.881404+00:00,0x18F190A0,212,3,1,2,246,0,0,0,1,,FORWARD,normal
712,71.2,2026-04-22T02:43:41.881696+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
712,71.2,2026-04-22T02:43:41.881696+00:00,0x18F182A0,8,37,121,126,0,0,0,0,1,,FORWARD,normal
712,71.2,2026-04-22T02:43:41.881696+00:00,0x18F183A0,144,1,150,0,219,5,210,3,1,,FORWARD,normal
712,71.2,2026-04-22T02:43:41.881696+00:00,0x18F184A0,124,102,52,48,64,37,68,58,1,,FORWARD,normal
712,71.2,2026-04-22T02:43:41.881696+00:00,0x18F185A0,255,255,1,0,96,41,0,0,1,,FORWARD,normal
