时间标识,帧ID,数据
2026-05-05 14:45:01.725.867,18f184a0,dd 00 31 00 2e 00 38 00
2026-05-05 14:45:01.726.427,18f185a0,7e 14 00 00 05 86 00 00
2026-05-05 14:45:01.726.992,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:02.224.153,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:02.224.721,18f182a0,a4 00 65 00 a5 00 7c 00
2026-05-05 14:45:02.225.282,18f183a0,0c 0b 00 00 d4 04 f0 01
2026-05-05 14:45:02.225.846,18f184a0,dd 00 31 00 2e 00 38 00
2026-05-05 14:45:02.226.407,18f185a0,7e 14 00 00 06 86 00 00
2026-05-05 14:45:02.226.968,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:02.724.141,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:02.724.710,18f182a0,a6 00 54 00 a7 00 7c 00
2026-05-05 14:45:02.725.275,18f183a0,13 0b 00 00 d9 04 ec 01
2026-05-05 14:45:02.725.831,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:02.726.396,18f185a0,7e 14 00 00 06 86 00 00
2026-05-05 14:45:02.726.956,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:03.224.132,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:03.224.701,18f182a0,a7 00 5c 00 a7 00 7c 00
2026-05-05 14:45:03.225.261,18f183a0,13 0b 00 00 26 05 ec 01
2026-05-05 14:45:03.225.818,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:03.226.382,18f185a0,7e 14 00 00 07 86 00 00
2026-05-05 14:45:03.226.943,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:03.724.123,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:03.724.691,18f182a0,a6 00 5a 00 a7 00 7c 00
2026-05-05 14:45:03.725.252,18f183a0,0c 0b 00 00 16 05 f0 01
2026-05-05 14:45:03.725.828,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:03.726.397,18f185a0,7e 14 00 00 07 86 00 00
2026-05-05 14:45:03.726.958,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:04.224.116,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:04.224.685,18f182a0,a6 00 53 00 a7 00 7c 00
2026-05-05 14:45:04.225.249,18f183a0,0c 0b 01 00 0f 05 f4 01
2026-05-05 14:45:04.225.814,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:04.226.383,18f185a0,7e 14 00 00 08 86 00 00
2026-05-05 14:45:04.226.947,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:04.724.106,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:04.724.674,18f182a0,a5 00 55 00 a7 00 7c 00
2026-05-05 14:45:04.725.239,18f183a0,fc 0a 00 00 11 05 f4 01
2026-05-05 14:45:04.725.807,18f184a0,dc 00 31 00 2e 00 38 00
2026-05-05 14:45:04.726.368,18f185a0,7e 14 00 00 08 86 00 00
2026-05-05 14:45:04.726.932,18f186a0,02 01 01 01 01 00 37 36
2026-05-05 14:45:05.224.097,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:05.224.666,18f182a0,a5 00 52 00 a6 00 7c 00
2026-05-05 14:45:05.225.227,18f183a0,fc 0a 01 00 f9 04 f4 01
2026-05-05 14:45:05.225.791,18f184a0,dc 00 31 00 2e 00 38 00
2026-05-05 14:45:05.226.352,18f185a0,7e 14 00 00 09 86 00 00
2026-05-05 14:45:05.226.913,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:05.724.089,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:05.724.658,18f182a0,a5 00 54 00 a6 00 7c 00
2026-05-05 14:45:05.725.223,18f183a0,08 0b 00 00 f5 04 f0 01
2026-05-05 14:45:05.725.791,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:05.726.352,18f185a0,7e 14 00 00 09 86 00 00
2026-05-05 14:45:05.726.913,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:06.224.082,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:06.224.651,18f182a0,a5 00 5a 00 a6 00 7c 00
2026-05-05 14:45:06.225.211,18f183a0,08 0b 00 00 f8 04 f0 01
2026-05-05 14:45:06.225.788,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:06.226.349,18f185a0,7e 14 00 00 0a 86 00 00
2026-05-05 14:45:06.226.913,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:06.724.070,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:06.724.639,18f182a0,a5 00 58 00 a6 00 7d 00
2026-05-05 14:45:06.725.203,18f183a0,02 0b 02 00 f1 04 f0 01
2026-05-05 14:45:06.725.768,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:06.726.329,18f185a0,7e 14 00 00 0a 86 00 00
2026-05-05 14:45:06.726.893,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:07.224.062,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:07.224.630,18f182a0,a4 00 58 00 a6 00 7b 00
2026-05-05 14:45:07.225.195,18f183a0,02 0b 01 00 f9 04 f0 01
2026-05-05 14:45:07.225.767,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:07.226.328,18f185a0,7e 14 00 00 0b 86 00 00
2026-05-05 14:45:07.226.889,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:07.724.055,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:07.724.623,18f182a0,a4 00 60 00 a6 00 7c 00
2026-05-05 14:45:07.725.196,18f183a0,09 0b 00 00 e8 04 f0 01
2026-05-05 14:45:07.725.761,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:07.726.321,18f185a0,7e 14 00 00 0b 86 00 00
2026-05-05 14:45:07.726.882,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:08.224.043,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:08.224.611,18f182a0,a4 00 52 00 a5 00 7c 00
2026-05-05 14:45:08.225.176,18f183a0,09 0b 00 00 f3 04 f0 01
2026-05-05 14:45:08.225.737,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:08.226.297,18f185a0,7e 14 00 00 0c 86 00 00
2026-05-05 14:45:08.226.862,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:08.724.037,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:08.724.606,18f182a0,a4 00 65 00 a5 00 7c 00
2026-05-05 14:45:08.725.167,18f183a0,09 0b 00 00 e5 04 f0 01
2026-05-05 14:45:08.725.731,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:08.726.292,18f185a0,7e 14 00 00 0c 86 00 00
2026-05-05 14:45:08.726.857,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:09.224.026,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:09.224.594,18f182a0,a4 00 55 00 a5 00 7c 00
2026-05-05 14:45:09.225.159,18f183a0,09 0b 00 00 ef 04 f0 01
2026-05-05 14:45:09.225.719,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:09.226.280,18f185a0,7e 14 00 00 0d 86 00 00
2026-05-05 14:45:09.226.841,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:09.724.019,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:09.724.587,18f182a0,a3 00 67 00 a5 00 7c 00
2026-05-05 14:45:09.725.147,18f183a0,09 0b 02 00 e6 04 f0 01
2026-05-05 14:45:09.725.704,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:09.726.265,18f185a0,7e 14 00 00 0d 86 00 00
2026-05-05 14:45:09.726.825,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:10.224.009,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:10.224.577,18f182a0,a3 00 57 00 a5 00 7c 00
2026-05-05 14:45:10.225.138,18f183a0,13 0b 01 00 eb 04 f0 01
2026-05-05 14:45:10.225.699,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:10.226.259,18f185a0,7e 14 00 00 0e 86 00 00
2026-05-05 14:45:10.226.820,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:10.724.000,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:10.724.568,18f182a0,a3 00 63 00 a4 00 7c 00
2026-05-05 14:45:10.725.133,18f183a0,13 0b 00 00 ed 04 f0 01
2026-05-05 14:45:10.725.697,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:10.726.258,18f185a0,7e 14 00 00 0e 86 00 00
2026-05-05 14:45:10.726.819,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:11.223.990,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:11.224.558,18f182a0,a3 00 5d 00 a4 00 7c 00
2026-05-05 14:45:11.225.119,18f183a0,12 0b 00 00 eb 04 f0 01
2026-05-05 14:45:11.225.687,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:11.226.248,18f185a0,7e 14 00 00 0f 86 00 00
2026-05-05 14:45:11.226.817,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:11.723.981,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:11.724.550,18f182a0,a3 00 67 00 a4 00 7c 00
2026-05-05 14:45:11.725.111,18f183a0,12 0b 00 00 e5 04 f0 01
2026-05-05 14:45:11.725.675,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:11.726.236,18f185a0,7e 14 00 00 0f 86 00 00
2026-05-05 14:45:11.726.805,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:12.223.975,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:12.224.543,18f182a0,a3 00 5e 00 a4 00 7c 00
2026-05-05 14:45:12.225.108,18f183a0,0b 0b 00 00 e8 04 f0 01
2026-05-05 14:45:12.225.668,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:12.226.229,18f185a0,7e 14 00 00 10 86 00 00
2026-05-05 14:45:12.226.789,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:12.723.966,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:12.724.534,18f182a0,a3 00 62 00 a4 00 7c 00
2026-05-05 14:45:12.725.099,18f183a0,0b 0b 00 00 e9 04 f0 01
2026-05-05 14:45:12.725.659,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:12.726.729,18f185a0,7e 14 00 00 10 86 00 00
2026-05-05 14:45:12.727.289,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:13.223.957,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:13.224.526,18f182a0,a2 00 5f 00 a4 00 7c 00
2026-05-05 14:45:13.225.094,18f183a0,0f 0b 00 00 e5 04 f0 01
2026-05-05 14:45:13.225.655,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:13.226.216,18f185a0,7e 14 00 00 11 86 00 00
2026-05-05 14:45:13.226.776,18f186a0,02 01 01 01 01 00 37 36
2026-05-05 14:45:13.723.947,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:13.724.515,18f182a0,a3 00 63 00 a4 00 7c 00
2026-05-05 14:45:13.725.080,18f183a0,0f 0b 00 00 e8 04 f0 01
2026-05-05 14:45:13.725.645,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:13.726.205,18f185a0,7e 14 00 00 11 86 00 00
2026-05-05 14:45:13.726.766,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:14.223.938,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:14.224.507,18f182a0,a2 00 60 00 a3 00 7c 00
2026-05-05 14:45:14.225.072,18f183a0,0a 0b 00 00 ea 04 f0 01
2026-05-05 14:45:14.225.640,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:14.226.201,18f185a0,7e 14 00 00 12 86 00 00
2026-05-05 14:45:14.226.761,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:14.723.928,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:14.724.496,18f182a0,a2 00 63 00 a3 00 7c 00
2026-05-05 14:45:14.725.057,18f183a0,0a 0b 00 00 e8 04 f0 01
2026-05-05 14:45:14.725.625,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:14.726.186,18f185a0,7e 14 00 00 12 86 00 00
2026-05-05 14:45:14.726.747,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:15.223.919,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:15.224.488,18f182a0,a2 00 69 00 a3 00 7c 00
2026-05-05 14:45:15.225.048,18f183a0,06 0b 00 00 e4 04 f0 01
2026-05-05 14:45:15.225.617,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:15.226.177,18f185a0,7e 14 00 00 13 86 00 00
2026-05-05 14:45:15.226.746,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:15.723.912,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:15.724.481,18f182a0,a2 00 66 00 a3 00 7c 00
2026-05-05 14:45:15.725.046,18f183a0,06 0b 00 00 e5 04 f0 01
2026-05-05 14:45:15.725.610,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:15.726.171,18f185a0,7e 14 00 00 13 86 00 00
2026-05-05 14:45:15.726.739,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:16.223.903,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:16.224.471,18f182a0,a2 00 64 00 a3 00 7c 00
2026-05-05 14:45:16.225.036,18f183a0,0b 0b 00 00 e8 04 f0 01
2026-05-05 14:45:16.225.597,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:16.226.157,18f185a0,7e 14 00 00 14 86 00 00
2026-05-05 14:45:16.226.718,18f186a0,02 01 01 01 01 00 3a 36
2026-05-05 14:45:16.723.894,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:16.724.463,18f182a0,a2 00 6b 00 a3 00 7c 00
2026-05-05 14:45:16.725.024,18f183a0,0b 0b 00 00 3d 05 f0 01
2026-05-05 14:45:16.725.592,18f184a0,da 00 31 00 2e 00 38 00
2026-05-05 14:45:16.726.153,18f185a0,7e 14 00 00 14 86 00 00
2026-05-05 14:45:16.726.713,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:17.223.886,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:17.224.455,18f182a0,a2 00 66 00 a3 00 7c 00
2026-05-05 14:45:17.225.019,18f183a0,18 0b 01 00 42 05 f4 01
2026-05-05 14:45:17.225.580,18f184a0,db 00 31 00 2e 00 38 00
2026-05-05 14:45:17.226.141,18f185a0,7e 14 00 00 15 86 00 00
2026-05-05 14:45:17.226.701,18f186a0,02 01 01 01 01 00 3a 36
2026-05-05 14:45:17.723.877,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:17.724.445,18f182a0,a1 00 66 00 a3 00 7c 00
2026-05-05 14:45:17.725.002,18f183a0,18 0b 01 00 45 05 f4 01
2026-05-05 14:45:17.725.562,18f184a0,db 00 31 00 2e 00 38 00
2026-05-05 14:45:17.726.123,18f185a0,7e 14 00 00 15 86 00 00
2026-05-05 14:45:17.726.683,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:18.223.867,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:18.224.436,18f182a0,a1 00 5f 00 a3 00 7c 00
2026-05-05 14:45:18.224.997,18f183a0,19 0b 01 00 40 05 f4 01
2026-05-05 14:45:18.225.557,18f184a0,dd 00 31 00 2e 00 38 00
2026-05-05 14:45:18.226.118,18f185a0,7e 14 00 00 16 86 00 00
2026-05-05 14:45:18.226.679,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:18.723.858,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:18.724.427,18f182a0,a1 00 63 00 a2 00 7c 00
2026-05-05 14:45:18.724.991,18f183a0,19 0b 01 00 4e 05 f4 01
2026-05-05 14:45:18.725.556,18f184a0,dd 00 31 00 2e 00 38 00
2026-05-05 14:45:18.726.117,18f185a0,7e 14 00 00 16 86 00 00
2026-05-05 14:45:18.726.677,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:19.223.847,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:19.224.416,18f182a0,a1 00 61 00 a2 00 7b 00
2026-05-05 14:45:19.224.981,18f183a0,17 0b 01 00 48 05 f4 01
2026-05-05 14:45:19.225.538,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:19.226.102,18f185a0,7e 14 00 00 17 86 00 00
2026-05-05 14:45:19.226.667,18f186a0,02 01 01 01 01 00 3a 36
2026-05-05 14:45:19.723.842,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:19.724.410,18f182a0,a1 00 65 00 a2 00 7b 00
2026-05-05 14:45:19.724.967,18f183a0,17 0b 02 00 59 05 f8 01
2026-05-05 14:45:19.725.531,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:19.726.096,18f185a0,7f 14 00 00 17 86 00 00
2026-05-05 14:45:19.726.657,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:20.223.830,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:20.224.398,18f182a0,a1 00 61 00 a2 00 7b 00
2026-05-05 14:45:20.224.963,18f183a0,17 0b 02 00 47 05 f8 01
2026-05-05 14:45:20.225.531,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:20.226.096,18f185a0,7f 14 00 00 18 86 00 00
2026-05-05 14:45:20.226.657,18f186a0,02 01 01 01 01 00 3a 36
2026-05-05 14:45:20.723.823,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:20.724.392,18f182a0,a1 00 63 00 a2 00 7b 00
2026-05-05 14:45:20.724.949,18f183a0,17 0b 01 00 5c 05 f8 01
2026-05-05 14:45:20.725.513,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:20.726.078,18f185a0,7f 14 00 00 18 86 00 00
2026-05-05 14:45:20.726.639,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:21.223.814,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:21.224.382,18f182a0,a0 00 65 00 a2 00 7b 00
2026-05-05 14:45:21.224.947,18f183a0,17 0b 01 00 50 05 f8 01
2026-05-05 14:45:21.225.507,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:21.226.072,18f185a0,7f 14 00 00 19 86 00 00
2026-05-05 14:45:21.226.633,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:21.723.805,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:21.724.374,18f182a0,a0 00 63 00 a2 00 7c 00
2026-05-05 14:45:21.724.938,18f183a0,0a 0b 01 00 5d 05 f8 01
2026-05-05 14:45:21.725.503,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:21.726.067,18f185a0,7f 14 00 00 19 86 00 00
2026-05-05 14:45:21.726.628,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:22.223.795,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:22.224.363,18f182a0,a0 00 65 00 a2 00 7c 00
2026-05-05 14:45:22.224.932,18f183a0,0a 0b 01 00 48 05 f8 01
2026-05-05 14:45:22.225.497,18f184a0,de 00 31 00 2e 00 38 00
2026-05-05 14:45:22.226.061,18f185a0,7f 14 00 00 1a 86 00 00
2026-05-05 14:45:22.226.626,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:22.728.787,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:22.729.355,18f182a0,a0 00 63 00 a1 00 7c 00
2026-05-05 14:45:22.729.920,18f183a0,06 0b 00 00 52 05 f8 01
2026-05-05 14:45:22.730.488,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:22.731.057,18f185a0,7f 14 00 00 1a 86 00 00
2026-05-05 14:45:22.731.974,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:23.228.779,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:23.229.348,18f182a0,a0 00 66 00 a2 00 7c 00
2026-05-05 14:45:23.229.912,18f183a0,06 0b 01 00 54 05 f8 01
2026-05-05 14:45:23.230.481,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:23.231.050,18f185a0,7f 14 00 00 1b 86 00 00
2026-05-05 14:45:23.231.610,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:23.728.769,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:23.729.337,18f182a0,a0 00 68 00 a1 00 7c 00
2026-05-05 14:45:23.729.906,18f183a0,08 0b 01 00 4a 05 f8 01
2026-05-05 14:45:23.730.474,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:23.731.043,18f185a0,7f 14 00 00 1b 86 00 00
2026-05-05 14:45:23.731.604,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:24.228.759,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:24.229.327,18f182a0,a0 00 63 00 a1 00 7c 00
2026-05-05 14:45:24.229.892,18f183a0,08 0b 02 00 5a 05 f8 01
2026-05-05 14:45:24.230.460,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:24.231.029,18f185a0,7f 14 00 00 1c 86 00 00
2026-05-05 14:45:24.231.590,18f186a0,02 01 01 01 01 00 3a 36
2026-05-05 14:45:24.728.752,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:24.729.320,18f182a0,a0 00 68 00 a1 00 7c 00
2026-05-05 14:45:24.729.889,18f183a0,06 0b 02 00 4e 05 f8 01
2026-05-05 14:45:24.730.458,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:24.731.026,18f185a0,7f 14 00 00 1c 86 00 00
2026-05-05 14:45:24.731.587,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:25.228.740,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:25.229.308,18f182a0,a0 00 66 00 a1 00 7c 00
2026-05-05 14:45:25.229.868,18f183a0,06 0b 01 00 46 05 f8 01
2026-05-05 14:45:25.230.433,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:25.231.002,18f185a0,7f 14 00 00 1d 86 00 00
2026-05-05 14:45:25.231.562,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:25.728.732,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:25.729.300,18f182a0,a0 00 6c 00 a1 00 7c 00
2026-05-05 14:45:25.729.869,18f183a0,f7 0a 01 00 5b 05 f8 01
2026-05-05 14:45:25.730.426,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:25.730.994,18f185a0,7f 14 00 00 1d 86 00 00
2026-05-05 14:45:25.731.555,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:26.228.722,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:26.229.291,18f182a0,a0 00 67 00 a1 00 7c 00
2026-05-05 14:45:26.229.852,18f183a0,f7 0a 02 00 4b 05 f8 01
2026-05-05 14:45:26.230.416,18f184a0,df 00 31 00 2e 00 38 00
2026-05-05 14:45:26.230.985,18f185a0,7f 14 00 00 1e 86 00 00
2026-05-05 14:45:26.231.546,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:26.728.714,18f181a0,00 04 00 26 4e 18 00 00
2026-05-05 14:45:26.729.283,18f182a0,9f 00 6f 00 a0 00 7c 00
2026-05-05 14:45:26.729.852,18f183a0,ec 0a 01 00 b3 05 f4 01
2026-05-05 14:45:26.730.412,18f184a0,e0 00 31 00 2e 00 38 00
2026-05-05 14:45:26.730.977,18f185a0,80 14 00 00 1e 86 00 00
2026-05-05 14:45:26.731.546,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:27.228.707,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:27.229.276,18f182a0,9f 00 77 00 a1 00 7c 00
2026-05-05 14:45:27.229.840,18f183a0,ec 0a 02 00 97 05 f8 01
2026-05-05 14:45:27.230.401,18f184a0,e0 00 31 00 2e 00 38 00
2026-05-05 14:45:27.230.966,18f185a0,80 14 00 00 1f 86 00 00
2026-05-05 14:45:27.231.538,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:27.728.695,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:27.729.264,18f182a0,9f 00 6f 00 a0 00 7c 00
2026-05-05 14:45:27.729.832,18f183a0,03 0b 02 00 9d 05 fc 01
2026-05-05 14:45:27.730.393,18f184a0,e2 00 31 00 2e 00 38 00
2026-05-05 14:45:27.730.954,18f185a0,80 14 00 00 1f 86 00 00
2026-05-05 14:45:27.731.526,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:28.228.688,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:28.229.257,18f182a0,9f 00 6f 00 a0 00 7c 00
2026-05-05 14:45:28.229.826,18f183a0,03 0b 01 00 a4 05 fc 01
2026-05-05 14:45:28.230.382,18f184a0,e2 00 31 00 2e 00 38 00
2026-05-05 14:45:28.230.943,18f185a0,80 14 00 00 20 86 00 00
2026-05-05 14:45:28.231.516,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:28.728.679,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:28.729.248,18f182a0,9f 00 6f 00 a0 00 7c 00
2026-05-05 14:45:28.729.816,18f183a0,00 0b 02 00 a9 05 fc 01
2026-05-05 14:45:28.730.381,18f184a0,e6 00 31 00 2e 00 38 00
2026-05-05 14:45:28.730.942,18f185a0,80 14 00 00 20 86 00 00
2026-05-05 14:45:28.731.514,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:29.228.669,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:29.229.238,18f182a0,9f 00 72 00 a0 00 7c 00
2026-05-05 14:45:29.229.810,18f183a0,00 0b 02 00 a9 05 fc 01
2026-05-05 14:45:29.230.375,18f184a0,e6 00 31 00 2e 00 38 00
2026-05-05 14:45:29.230.936,18f185a0,80 14 00 00 21 86 00 00
2026-05-05 14:45:29.231.504,18f186a0,02 01 01 01 01 00 38 36
2026-05-05 14:45:29.728.660,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:29.729.228,18f182a0,9f 00 6f 00 a0 00 7c 00
2026-05-05 14:45:29.729.797,18f183a0,f4 0a 02 00 b0 05 fc 01
2026-05-05 14:45:29.730.358,18f184a0,e7 00 31 00 2f 00 38 00
2026-05-05 14:45:29.730.922,18f185a0,80 14 00 00 21 86 00 00
2026-05-05 14:45:29.731.491,18f186a0,02 01 01 01 01 00 39 36
2026-05-05 14:45:30.228.652,18f181a0,00 04 00 26 4d 18 00 00
2026-05-05 14:45:30.229.220,18f182a0,9f 00 71 00 a0 00 7c 00
2026-05-05 14:45:30.229.789,18f183a0,f4 0a 02 00 b0 05 fc 01
2026-05-05 14:45:30.230.350,18f184a0,e7 00 31 00 2f 00 38 00
2026-05-05 14:45:30.230.914,18f185a0,81 14 00 00 22 86 00 00
