时间标识,帧ID,数据
2026-04-24 14:32:13.713.961,2,00 03 00 00 00 00 80 bf
2026-04-24 14:32:13.746.791,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:13.778.716,1b1,ca 25 c1 11 f0
2026-04-24 14:32:13.801.959,2,00 03 00 00 00 00 80 c0
2026-04-24 14:32:13.848.521,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:13.878.713,1b1,ca 25 c1 11 f0
2026-04-24 14:32:13.889.957,2,00 03 00 00 00 00 80 c0
2026-04-24 14:32:13.951.326,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:13.977.953,2,00 03 00 00 00 00 80 c0
2026-04-24 14:32:13.978.733,731,05
2026-04-24 14:32:13.978.965,1b1,ca 25 bb 11 f0
2026-04-24 14:32:14.046.773,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:14.065.953,2,00 03 00 00 00 00 80 c1
2026-04-24 14:32:14.078.741,1b1,ca 25 bf 11 f0
2026-04-24 14:32:14.084.245,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:14.084.809,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:14.085.381,18f183a0,c4 09 00 00 20 03 ac 01
2026-04-24 14:32:14.085.945,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:14.086.513,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:14.087.081,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:14.087.642,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:14.088.206,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:14.088.774,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:14.089.354,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.089.934,11d,01 03 00 00 00 01 84 0a
2026-04-24 14:32:14.153.949,2,00 03 00 00 00 00 80 c1
2026-04-24 14:32:14.168.920,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.178.760,1b1,ca 25 bf 11 f0
2026-04-24 14:32:14.241.946,2,00 03 00 00 00 00 80 c2
2026-04-24 14:32:14.246.762,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:14.278.759,1b1,ca 25 bb 11 f0
2026-04-24 14:32:14.329.945,2,00 03 00 00 00 00 80 c2
2026-04-24 14:32:14.346.756,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.378.757,1b1,ca 25 bd 11 f0
2026-04-24 14:32:14.417.944,2,00 03 00 00 00 00 80 c3
2026-04-24 14:32:14.478.777,731,05
2026-04-24 14:32:14.479.009,1b1,ca 25 bf 11 f0
2026-04-24 14:32:14.488.797,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:14.505.940,2,00 03 00 00 00 00 80 c3
2026-04-24 14:32:14.546.746,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.579.770,1b1,ca 25 bf 11 f0
2026-04-24 14:32:14.584.238,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:14.584.803,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:14.585.375,18f183a0,c4 09 00 00 21 03 ac 01
2026-04-24 14:32:14.585.931,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:14.586.499,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:14.587.067,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:14.587.627,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:14.588.191,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:14.588.760,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:14.589.340,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.589.921,181,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:14.590.409,182,01 00 a5 00 1a 00 81 00
2026-04-24 14:32:14.590.889,183,00 00 47 00 3e 00 53 00
2026-04-24 14:32:14.591.381,184,19 00 21 03 ac 01 00 00
2026-04-24 14:32:14.591.861,185,02 01 00 00 00 02 5f 19
2026-04-24 14:32:14.592.349,186,00 00 00 00 02 00 00 00
2026-04-24 14:32:14.593.937,2,00 03 00 00 00 00 80 c3
2026-04-24 14:32:14.648.786,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:14.679.791,1b1,ca 25 b8 11 f0
2026-04-24 14:32:14.681.934,2,00 03 00 00 00 00 80 c4
2026-04-24 14:32:14.751.279,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.769.934,2,00 03 00 00 00 00 80 c4
2026-04-24 14:32:14.779.791,1b1,ca 25 be 11 f0
2026-04-24 14:32:14.846.727,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:14.857.930,2,00 03 00 00 00 00 80 c5
2026-04-24 14:32:14.879.835,1b1,ca 25 bb 11 f0
2026-04-24 14:32:14.945.929,2,00 03 00 00 00 00 80 c5
2026-04-24 14:32:14.968.664,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:14.979.804,731,05
2026-04-24 14:32:14.980.036,1b1,ca 25 bb 11 f0
2026-04-24 14:32:15.033.926,2,00 03 00 00 00 00 80 c6
2026-04-24 14:32:15.051.262,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:15.079.810,1b1,ca 25 be 11 f0
2026-04-24 14:32:15.084.231,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:15.084.795,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:15.085.367,18f183a0,c4 09 00 00 20 03 ac 01
2026-04-24 14:32:15.085.931,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:15.086.500,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:15.087.068,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:15.087.628,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:15.088.193,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:15.088.761,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:15.089.341,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.089.921,11d,01 03 00 00 00 01 84 0a
2026-04-24 14:32:15.121.924,2,00 03 00 00 00 00 80 c6
2026-04-24 14:32:15.151.259,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.179.831,1b1,ca 25 bd 11 f0
2026-04-24 14:32:15.209.918,2,00 03 00 00 00 00 80 c7
2026-04-24 14:32:15.279.832,1b1,ca 25 bb 11 f0
2026-04-24 14:32:15.288.539,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:15.297.919,2,00 03 00 00 00 00 80 c7
2026-04-24 14:32:15.346.697,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.379.849,1b1,ca 25 b8 11 f0
2026-04-24 14:32:15.385.913,2,00 03 00 00 00 00 80 c7
2026-04-24 14:32:15.448.946,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:15.473.913,2,00 03 00 00 00 00 80 c8
2026-04-24 14:32:15.479.849,731,05
2026-04-24 14:32:15.480.082,1b1,ca 25 b8 11 f0
2026-04-24 14:32:15.551.233,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.561.909,2,00 03 00 00 00 00 80 c8
2026-04-24 14:32:15.579.854,1b1,ca 25 bd 11 f0
2026-04-24 14:32:15.584.226,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:15.584.790,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:15.585.362,18f183a0,c4 09 00 00 20 03 ac 01
2026-04-24 14:32:15.585.926,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:15.586.494,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:15.587.062,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:15.587.622,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:15.588.187,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:15.588.755,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:15.589.336,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.589.916,181,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:15.590.404,182,01 00 a5 00 1a 00 81 00
2026-04-24 14:32:15.590.884,183,00 00 47 00 3e 00 53 00
2026-04-24 14:32:15.591.376,184,19 00 20 03 ac 01 00 00
2026-04-24 14:32:15.591.860,185,02 01 00 00 00 02 5f 19
2026-04-24 14:32:15.592.349,186,00 00 00 00 02 00 00 00
2026-04-24 14:32:15.649.907,2,00 03 00 00 00 00 80 c9
2026-04-24 14:32:15.651.227,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:15.679.875,1b1,ca 25 bf 11 f0
2026-04-24 14:32:15.737.906,2,00 03 00 00 00 00 80 c9
2026-04-24 14:32:15.768.824,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.779.868,1b1,ca 25 b7 11 f0
2026-04-24 14:32:15.825.903,2,00 03 00 00 00 00 80 00
2026-04-24 14:32:15.851.218,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:15.879.890,1b1,ca 25 bb 11 f0
2026-04-24 14:32:15.913.901,2,00 03 00 00 00 00 80 00
2026-04-24 14:32:15.946.664,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:15.979.888,731,05
2026-04-24 14:32:15.980.120,1b1,ca 25 bc 11 f0
2026-04-24 14:32:16.001.899,2,00 03 00 00 00 00 80 01
2026-04-24 14:32:16.079.917,1b1,ca 25 b6 11 f0
2026-04-24 14:32:16.084.221,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:16.084.785,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:16.085.357,18f183a0,c4 09 00 00 20 03 ac 01
2026-04-24 14:32:16.085.921,18f184a0,00 00 1f 00 16 00 2c 00
2026-04-24 14:32:16.086.498,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:16.087.066,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:16.087.626,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:16.088.190,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:16.088.758,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:16.089.339,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:16.089.835,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.090.415,11d,01 03 00 00 00 01 84 0a
2026-04-24 14:32:16.090.899,2,00 03 00 00 00 00 80 01
2026-04-24 14:32:16.146.652,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.177.891,2,00 03 00 00 00 00 80 01
2026-04-24 14:32:16.179.916,1b1,ca 25 b9 11 f0
2026-04-24 14:32:16.248.587,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:16.265.891,2,00 03 00 00 00 00 80 02
2026-04-24 14:32:16.279.911,1b1,ca 25 bf 11 f0
2026-04-24 14:32:16.351.187,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.353.888,2,00 03 00 00 00 00 80 02
2026-04-24 14:32:16.379.908,1b1,ca 25 bd 11 f0
2026-04-24 14:32:16.441.887,2,00 03 00 00 00 00 80 03
2026-04-24 14:32:16.451.183,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:16.479.927,731,05
2026-04-24 14:32:16.480.159,1b1,ca 25 ba 11 f0
2026-04-24 14:32:16.529.882,2,00 03 00 00 00 00 80 03
2026-04-24 14:32:16.568.572,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.579.936,1b1,ca 25 bd 11 f0
2026-04-24 14:32:16.584.212,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:16.584.777,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:16.585.349,18f183a0,c4 09 00 00 20 03 ac 01
2026-04-24 14:32:16.585.913,18f184a0,00 00 1f 00 16 00 2c 00
2026-04-24 14:32:16.586.489,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:16.587.057,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:16.587.618,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:16.588.182,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:16.588.750,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:16.589.331,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.589.911,181,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:16.590.399,182,01 00 a5 00 1a 00 81 00
2026-04-24 14:32:16.590.879,183,00 00 47 00 3e 00 54 00
2026-04-24 14:32:16.591.371,184,19 00 20 03 ac 01 00 00
2026-04-24 14:32:16.591.856,185,02 01 00 00 00 02 5f 19
2026-04-24 14:32:16.592.344,186,00 00 00 00 02 00 00 00
2026-04-24 14:32:16.617.879,2,00 03 00 00 00 00 80 04
2026-04-24 14:32:16.646.622,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:16.679.938,1b1,ca 25 bb 11 f0
2026-04-24 14:32:16.705.877,2,00 03 00 00 00 00 80 04
2026-04-24 14:32:16.746.615,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.779.956,1b1,ca 25 b9 11 f0
2026-04-24 14:32:16.793.875,2,00 03 00 00 00 00 80 04
2026-04-24 14:32:16.879.957,1b1,ca 25 bb 11 f0
2026-04-24 14:32:16.881.873,2,00 03 00 00 00 00 80 05
2026-04-24 14:32:16.888.865,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:16.951.153,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:16.969.872,2,00 03 00 00 00 00 80 05
2026-04-24 14:32:16.979.973,731,05
2026-04-24 14:32:16.980.205,1b1,ca 25 bd 11 f0
2026-04-24 14:32:17.048.853,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:17.057.868,2,00 03 00 00 00 00 80 06
2026-04-24 14:32:17.079.981,1b1,ca 25 ba 11 f0
2026-04-24 14:32:17.084.206,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:17.084.770,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:17.085.342,18f183a0,c4 09 00 00 20 03 ac 01
2026-04-24 14:32:17.085.906,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:17.086.475,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:17.087.043,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:17.087.603,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:17.088.167,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:17.088.736,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:17.089.316,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.089.896,11d,01 03 00 00 00 01 84 0a
2026-04-24 14:32:17.145.867,2,00 03 00 00 00 00 80 06
2026-04-24 14:32:17.151.139,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.179.975,1b1,ca 25 bb 11 f0
2026-04-24 14:32:17.233.862,2,00 03 00 00 00 00 80 07
2026-04-24 14:32:17.246.585,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:17.279.998,1b1,ca 25 bb 11 f0
2026-04-24 14:32:17.321.860,2,00 03 00 00 00 00 80 07
2026-04-24 14:32:17.368.730,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.379.990,1b1,ca 25 bc 11 f0
2026-04-24 14:32:17.409.857,2,00 03 00 00 00 00 80 08
2026-04-24 14:32:17.446.576,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:17.480.012,731,05
2026-04-24 14:32:17.480.244,1b1,ca 25 bf 11 f0
2026-04-24 14:32:17.497.856,2,00 03 00 00 00 00 80 08
2026-04-24 14:32:17.546.570,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.580.018,1b1,ca 25 bc 11 f0
2026-04-24 14:32:17.584.198,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:17.584.762,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:17.585.334,18f183a0,c4 09 00 00 21 03 ac 01
2026-04-24 14:32:17.585.890,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:17.586.458,2,00 03 00 00 00 00 80 08
2026-04-24 14:32:17.586.959,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:17.587.527,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:17.588.087,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:17.588.652,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:17.589.220,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:17.589.800,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.590.380,181,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:17.590.868,182,01 00 a5 00 1a 00 81 00
2026-04-24 14:32:17.591.349,183,00 00 47 00 3e 00 53 00
2026-04-24 14:32:17.591.841,184,19 00 21 03 ac 01 00 00
2026-04-24 14:32:17.592.321,185,02 01 00 00 00 02 5f 19
2026-04-24 14:32:17.592.809,186,00 00 00 00 02 00 00 00
2026-04-24 14:32:17.673.850,2,00 03 00 00 00 00 80 09
2026-04-24 14:32:17.680.015,1b1,ca 25 bd 11 f0
2026-04-24 14:32:17.688.611,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:17.746.555,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.761.847,2,00 03 00 00 00 00 80 09
2026-04-24 14:32:17.780.015,1b1,ca 25 bd 11 f0
2026-04-24 14:32:17.848.391,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:17.849.847,2,00 03 00 00 00 00 80 0a
2026-04-24 14:32:17.880.032,1b1,ca 25 bb 11 f0
2026-04-24 14:32:17.937.843,2,00 03 00 00 00 00 80 0a
2026-04-24 14:32:17.946.547,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:17.980.035,731,05
2026-04-24 14:32:17.980.268,1b1,ca 25 bb 11 f0
2026-04-24 14:32:18.025.842,2,00 03 00 00 00 00 80 0b
2026-04-24 14:32:18.051.090,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:18.080.038,1b1,ca 25 c1 11 f0
2026-04-24 14:32:18.084.194,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:18.084.758,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:18.085.331,18f183a0,c4 09 00 00 20 03 a8 01
2026-04-24 14:32:18.085.899,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:18.086.467,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:18.087.036,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:18.087.596,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:18.088.160,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:18.088.728,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:18.089.309,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.089.889,11d,01 03 00 00 00 01 84 0a
2026-04-24 14:32:18.113.840,2,00 03 00 00 00 00 80 0b
2026-04-24 14:32:18.168.685,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.180.058,1b1,ca 25 b9 11 f0
2026-04-24 14:32:18.201.837,2,00 03 00 00 00 00 80 0b
2026-04-24 14:32:18.246.527,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:18.280.055,1b1,ca 25 b7 11 f0
2026-04-24 14:32:18.289.835,2,00 03 00 00 00 00 80 0c
2026-04-24 14:32:18.351.072,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.377.831,2,00 03 00 00 00 00 80 0c
2026-04-24 14:32:18.380.076,1b1,ca 25 bd 11 f0
2026-04-24 14:32:18.465.829,2,00 03 00 00 00 00 80 0d
2026-04-24 14:32:18.480.074,731,05
2026-04-24 14:32:18.480.306,1b1,ca 25 bb 11 f0
2026-04-24 14:32:18.488.561,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:18.546.510,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.553.826,2,00 03 00 00 00 00 80 0d
2026-04-24 14:32:18.580.079,1b1,ca 25 bb 11 f0
2026-04-24 14:32:18.584.187,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:18.584.751,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:18.585.323,18f183a0,c4 09 00 00 1f 03 a8 01
2026-04-24 14:32:18.585.887,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:18.586.456,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:18.587.024,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:18.587.584,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:18.588.148,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:18.588.717,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:18.589.297,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.589.877,181,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:18.590.365,182,01 00 a5 00 1a 00 81 00
2026-04-24 14:32:18.590.846,183,00 00 47 00 3e 00 53 00
2026-04-24 14:32:18.591.338,184,19 00 1f 03 a8 01 00 00
2026-04-24 14:32:18.591.826,185,02 01 00 00 00 02 5f 19
2026-04-24 14:32:18.592.314,186,00 00 00 00 02 00 00 00
2026-04-24 14:32:18.641.825,2,00 03 00 00 00 00 80 0e
2026-04-24 14:32:18.648.345,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:18.680.105,1b1,ca 25 b9 11 f0
2026-04-24 14:32:18.729.820,2,00 03 00 00 00 00 80 0e
2026-04-24 14:32:18.746.500,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.780.100,1b1,ca 25 bb 11 f0
2026-04-24 14:32:18.817.818,2,00 03 00 00 00 00 80 0f
2026-04-24 14:32:18.846.493,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:18.880.122,1b1,ca 25 bd 11 f0
2026-04-24 14:32:18.905.817,2,00 03 00 00 00 00 80 0f
2026-04-24 14:32:18.968.638,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:18.980.114,731,05
2026-04-24 14:32:18.980.346,1b1,ca 25 b8 11 f0
2026-04-24 14:32:18.993.813,2,00 03 00 00 00 00 80 0f
2026-04-24 14:32:19.046.483,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:19.080.115,1b1,ca 25 bd 11 f0
2026-04-24 14:32:19.081.811,2,00 03 00 00 00 00 80 10
2026-04-24 14:32:19.084.180,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:19.084.744,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:19.085.316,18f183a0,c4 09 00 00 21 03 a8 01
2026-04-24 14:32:19.085.881,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:19.086.449,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:19.087.017,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:19.087.577,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:19.088.142,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:19.088.710,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:19.089.291,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.089.871,11d,01 03 00 00 00 01 84 0a
2026-04-24 14:32:19.146.475,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.169.810,2,00 03 00 00 00 00 80 10
2026-04-24 14:32:19.180.143,1b1,ca 25 bf 11 f0
2026-04-24 14:32:19.257.805,2,00 03 00 00 00 00 80 11
2026-04-24 14:32:19.280.137,1b1,ca 25 bb 11 f0
2026-04-24 14:32:19.288.409,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:19.345.804,2,00 03 00 00 00 00 80 11
2026-04-24 14:32:19.351.012,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.380.160,1b1,ca 25 b6 11 f0
2026-04-24 14:32:19.433.802,2,00 03 00 00 00 00 80 12
2026-04-24 14:32:19.448.402,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:19.480.158,731,05
2026-04-24 14:32:19.480.390,1b1,ca 25 bb 11 f0
2026-04-24 14:32:19.521.801,2,00 03 00 00 00 00 80 12
2026-04-24 14:32:19.551.000,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.580.164,1b1,ca 25 bb 11 f0
2026-04-24 14:32:19.584.173,18f181a0,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:19.584.737,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:19.585.309,18f183a0,c4 09 00 00 20 03 a8 01
2026-04-24 14:32:19.585.877,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:19.586.445,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:19.587.013,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:19.587.573,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:19.588.137,18f188a0,02 02 00 00 00 01 02 02
2026-04-24 14:32:19.588.705,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 14:32:19.589.286,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.589.866,181,00 01 00 1d 55 1a 00 00
2026-04-24 14:32:19.590.354,182,01 00 a5 00 1a 00 81 00
2026-04-24 14:32:19.590.835,183,00 00 47 00 3e 00 53 00
2026-04-24 14:32:19.591.327,184,19 00 20 03 a8 01 00 00
2026-04-24 14:32:19.591.815,185,02 01 00 00 00 02 5f 19
2026-04-24 14:32:19.592.303,186,00 00 00 00 02 00 00 00
2026-04-24 14:32:19.609.798,2,00 03 00 00 00 00 80 12
2026-04-24 14:32:19.646.444,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:19.680.157,1b1,ca 25 bb 11 f0
2026-04-24 14:32:19.697.792,2,00 03 00 00 00 00 80 13
2026-04-24 14:32:19.768.801,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.780.177,1b1,ca 25 bd 11 f0
2026-04-24 14:32:19.785.793,2,00 03 00 00 00 00 80 13
2026-04-24 14:32:19.846.433,18d,00 00 00 00 00 00 01 00
2026-04-24 14:32:19.873.789,2,00 03 00 00 00 00 80 14
2026-04-24 14:32:19.880.173,1b1,ca 25 bd 11 f0
2026-04-24 14:32:19.946.430,18d,00 00 00 00 00 00 00 00
2026-04-24 14:32:19.961.785,2,00 03 00 00 00 00 80 14
2026-04-24 14:32:19.980.194,731,05
2026-04-24 14:32:19.980.425,1b1,ca 25 ba 11 f0
2026-04-24 14:32:20.049.783,2,00 03 00 00 00 00 80 15
2026-04-24 14:32:20.080.204,1b1,ca 25 bb 11 f0
2026-04-24 14:32:20.084.169,18f181a0,00 01 00 1d 55 19 00 00
2026-04-24 14:32:20.084.733,18f182a0,01 00 1a 00 a5 00 81 00
2026-04-24 14:32:20.085.305,18f183a0,c4 09 00 00 1f 03 a8 01
2026-04-24 14:32:20.085.870,18f184a0,00 00 1f 00 16 00 2b 00
2026-04-24 14:32:20.086.438,18f185a0,1f 0a 00 00 20 1c 00 00
2026-04-24 14:32:20.087.006,18f186a0,02 01 01 01 01 00 5f 19
2026-04-24 14:32:20.087.566,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 14:32:20.088.131,18f188a0,02 02 00 00 00 01 02 02
