时间标识,帧ID,数据
2026-04-29 08:54:12.576.496,18f185a0,a1 0d 00 00 30 2a 00 00
2026-04-29 08:54:12.577.052,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:12.578.745,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:13.074.242,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:13.074.811,18f182a0,9b 00 4c 00 9e 00 82 00
2026-04-29 08:54:13.075.371,18f183a0,60 09 12 00 24 08 f0 01
2026-04-29 08:54:13.075.927,18f184a0,82 00 21 00 27 00 36 00
2026-04-29 08:54:13.076.491,18f185a0,a2 0d 00 00 30 2a 00 00
2026-04-29 08:54:13.077.052,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:13.078.744,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:13.574.235,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:13.574.804,18f182a0,9b 00 4b 00 9e 00 81 00
2026-04-29 08:54:13.575.356,18f183a0,60 09 12 00 24 08 f0 01
2026-04-29 08:54:13.575.912,18f184a0,82 00 21 00 27 00 36 00
2026-04-29 08:54:13.576.476,18f185a0,a3 0d 00 00 30 2a 00 00
2026-04-29 08:54:13.577.037,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:13.578.730,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:14.074.229,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:14.074.797,18f182a0,9b 00 4b 00 9e 00 82 00
2026-04-29 08:54:14.075.353,18f183a0,60 09 12 00 34 08 f4 01
2026-04-29 08:54:14.075.906,18f184a0,82 00 21 00 27 00 36 00
2026-04-29 08:54:14.076.470,18f185a0,a4 0d 00 00 30 2a 00 00
2026-04-29 08:54:14.077.030,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:14.078.723,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:14.574.221,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:14.574.789,18f182a0,9b 00 4b 00 9e 00 82 00
2026-04-29 08:54:14.575.345,18f183a0,60 09 12 00 2e 08 f4 01
2026-04-29 08:54:14.575.897,18f184a0,82 00 21 00 27 00 36 00
2026-04-29 08:54:14.576.461,18f185a0,a5 0d 00 00 30 2a 00 00
2026-04-29 08:54:14.577.018,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:14.578.711,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:15.089.214,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:15.089.782,18f182a0,9b 00 4b 00 9e 00 82 00
2026-04-29 08:54:15.090.338,18f183a0,60 09 12 00 31 08 f0 01
2026-04-29 08:54:15.090.890,18f184a0,84 00 21 00 27 00 36 00
2026-04-29 08:54:15.091.451,18f185a0,a6 0d 00 00 30 2a 00 00
2026-04-29 08:54:15.092.011,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:15.093.704,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:15.589.205,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:15.589.774,18f182a0,9b 00 4b 00 9e 00 81 00
2026-04-29 08:54:15.590.326,18f183a0,60 09 12 00 32 08 ec 01
2026-04-29 08:54:15.590.882,18f184a0,82 00 21 00 27 00 37 00
2026-04-29 08:54:15.591.446,18f185a0,a7 0d 00 00 30 2a 00 00
2026-04-29 08:54:15.592.006,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:15.593.699,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:16.089.197,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:16.089.765,18f182a0,9b 00 4c 00 9e 00 81 00
2026-04-29 08:54:16.090.321,18f183a0,60 09 12 00 24 08 f0 01
2026-04-29 08:54:16.090.877,18f184a0,82 00 21 00 27 00 37 00
2026-04-29 08:54:16.091.441,18f185a0,a7 0d 00 00 30 2a 00 00
2026-04-29 08:54:16.092.002,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:16.093.694,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:16.589.190,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:16.589.758,18f182a0,9b 00 4c 00 9e 00 81 00
2026-04-29 08:54:16.590.314,18f183a0,60 09 12 00 23 08 f0 01
2026-04-29 08:54:16.590.866,18f184a0,80 00 21 00 27 00 37 00
2026-04-29 08:54:16.591.431,18f185a0,a7 0d 00 00 30 2a 00 00
2026-04-29 08:54:16.591.991,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:16.593.684,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:17.089.184,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:17.089.752,18f182a0,9b 00 4c 00 9d 00 82 00
2026-04-29 08:54:17.090.308,18f183a0,60 09 12 00 23 08 f0 01
2026-04-29 08:54:17.090.860,18f184a0,82 00 21 00 27 00 37 00
2026-04-29 08:54:17.091.424,18f185a0,a8 0d 00 00 30 2a 00 00
2026-04-29 08:54:17.091.984,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:17.093.677,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:17.589.175,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:17.589.743,18f182a0,9b 00 4e 00 9e 00 82 00
2026-04-29 08:54:17.590.299,18f183a0,60 09 12 00 1e 08 f0 01
2026-04-29 08:54:17.590.859,18f184a0,82 00 21 00 27 00 37 00
2026-04-29 08:54:17.591.423,18f185a0,a9 0d 00 00 30 2a 00 00
2026-04-29 08:54:17.591.980,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:17.593.673,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:18.089.168,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:18.089.736,18f182a0,9b 00 46 00 9d 00 81 00
2026-04-29 08:54:18.090.293,18f183a0,60 09 12 00 f0 07 f4 01
2026-04-29 08:54:18.090.845,18f184a0,82 00 21 00 27 00 37 00
2026-04-29 08:54:18.091.409,18f185a0,aa 0d 00 00 30 2a 00 00
2026-04-29 08:54:18.092.461,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:18.094.154,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:18.589.161,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:18.589.730,18f182a0,9b 00 49 00 9d 00 81 00
2026-04-29 08:54:18.590.282,18f183a0,60 09 11 00 b8 07 f0 01
2026-04-29 08:54:18.590.838,18f184a0,76 00 20 00 27 00 37 00
2026-04-29 08:54:18.591.398,18f185a0,ab 0d 00 00 30 2a 00 00
2026-04-29 08:54:18.591.958,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:18.593.651,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:19.089.151,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:19.089.720,18f182a0,9b 00 49 00 9d 00 82 00
2026-04-29 08:54:19.090.279,18f183a0,60 09 11 00 b5 07 ec 01
2026-04-29 08:54:19.090.835,18f184a0,68 00 20 00 27 00 37 00
2026-04-29 08:54:19.091.395,18f185a0,ac 0d 00 00 30 2a 00 00
2026-04-29 08:54:19.091.963,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:19.093.656,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:19.589.145,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:19.589.713,18f182a0,9b 00 49 00 9c 00 82 00
2026-04-29 08:54:19.590.273,18f183a0,60 09 11 00 c1 07 e8 01
2026-04-29 08:54:19.590.834,18f184a0,62 00 21 00 27 00 37 00
2026-04-29 08:54:19.591.394,18f185a0,ad 0d 00 00 30 2a 00 00
2026-04-29 08:54:19.591.951,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:19.593.644,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:20.089.137,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:20.089.705,18f182a0,9b 00 48 00 9d 00 81 00
2026-04-29 08:54:20.090.262,18f183a0,60 09 11 00 cb 07 f0 01
2026-04-29 08:54:20.090.818,18f184a0,60 00 21 00 27 00 37 00
2026-04-29 08:54:20.091.378,18f185a0,ae 0d 00 00 30 2a 00 00
2026-04-29 08:54:20.091.938,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:20.093.631,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:20.589.130,18f181a0,00 04 00 27 58 1a 00 00
2026-04-29 08:54:20.589.698,18f182a0,9b 00 44 00 9d 00 82 00
2026-04-29 08:54:20.590.254,18f183a0,60 09 11 00 94 07 e8 01
2026-04-29 08:54:20.590.811,18f184a0,60 00 20 00 28 00 37 00
2026-04-29 08:54:20.591.383,18f185a0,af 0d 00 00 30 2a 00 00
2026-04-29 08:54:20.591.939,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:20.593.632,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:21.089.120,18f181a0,00 04 00 27 57 1a 00 00
2026-04-29 08:54:21.089.684,18f182a0,9b 00 3f 00 9d 00 81 00
2026-04-29 08:54:21.090.245,18f183a0,60 09 11 00 28 07 e4 01
2026-04-29 08:54:21.090.805,18f184a0,58 00 20 00 28 00 37 00
2026-04-29 08:54:21.091.365,18f185a0,b0 0d 00 00 30 2a 00 00
2026-04-29 08:54:21.091.929,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:21.093.622,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:21.589.112,18f181a0,00 04 00 27 57 1a 00 00
2026-04-29 08:54:21.589.677,18f182a0,9b 00 33 00 9d 00 81 00
2026-04-29 08:54:21.590.233,18f183a0,60 09 10 00 b1 06 e0 01
2026-04-29 08:54:21.591.281,18f184a0,4a 00 20 00 28 00 37 00
2026-04-29 08:54:21.591.845,18f185a0,b0 0d 00 00 30 2a 00 00
2026-04-29 08:54:21.592.409,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:21.594.101,18f189a0,00 00 00 00 00 00 1f 00
2026-04-29 08:54:22.089.105,18f181a0,00 04 00 27 57 1a 00 00
2026-04-29 08:54:22.089.669,18f182a0,9a 00 32 00 9d 00 80 00
2026-04-29 08:54:22.090.229,18f183a0,60 09 0d 00 7c 06 dc 01
2026-04-29 08:54:22.090.782,18f184a0,38 00 20 00 28 00 37 00
2026-04-29 08:54:22.091.350,18f185a0,b1 0d 00 00 30 2a 00 00
2026-04-29 08:54:22.092.402,18f186a0,02 01 01 01 01 00 5f 1e
2026-04-29 08:54:22.094.095,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:22.589.100,18f181a0,00 04 00 27 57 19 00 00
2026-04-29 08:54:22.589.664,18f182a0,9a 00 29 00 9d 00 80 00
2026-04-29 08:54:22.590.225,18f183a0,60 09 0a 00 22 06 d8 01
2026-04-29 08:54:22.590.789,18f184a0,2c 00 20 00 28 00 38 00
2026-04-29 08:54:22.591.361,18f185a0,b2 0d 00 00 30 2a 00 00
2026-04-29 08:54:22.591.921,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:22.593.614,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:23.089.092,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:23.089.668,18f182a0,9a 00 2c 00 9d 00 82 00
2026-04-29 08:54:23.090.240,18f183a0,60 09 08 00 0e 06 d0 01
2026-04-29 08:54:23.090.808,18f184a0,22 00 20 00 28 00 38 00
2026-04-29 08:54:23.091.377,18f185a0,b2 0d 00 00 30 2a 00 00
2026-04-29 08:54:23.091.937,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:23.093.629,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:23.589.083,18f181a0,00 04 00 27 57 19 00 00
2026-04-29 08:54:23.589.648,18f182a0,9a 00 2d 00 9d 00 81 00
2026-04-29 08:54:23.590.212,18f183a0,60 09 07 00 08 06 d4 01
2026-04-29 08:54:23.590.772,18f184a0,1c 00 20 00 28 00 38 00
2026-04-29 08:54:23.591.344,18f185a0,b3 0d 00 00 30 2a 00 00
2026-04-29 08:54:23.591.904,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:23.593.596,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:24.089.074,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:24.089.650,18f182a0,9a 00 30 00 9d 00 81 00
2026-04-29 08:54:24.090.215,18f183a0,60 09 07 00 04 06 d4 01
2026-04-29 08:54:24.090.771,18f184a0,1a 00 20 00 28 00 38 00
2026-04-29 08:54:24.091.347,18f185a0,b3 0d 00 00 30 2a 00 00
2026-04-29 08:54:24.091.908,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:24.093.600,18f189a0,00 00 00 00 00 00 1e 00
2026-04-29 08:54:24.589.070,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:24.589.646,18f182a0,9a 00 30 00 9d 00 81 00
2026-04-29 08:54:24.590.210,18f183a0,60 09 07 00 09 06 d0 01
2026-04-29 08:54:24.590.770,18f184a0,18 00 20 00 28 00 38 00
2026-04-29 08:54:24.591.339,18f185a0,b3 0d 00 00 30 2a 00 00
2026-04-29 08:54:24.591.899,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:24.593.591,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:25.089.060,18f181a0,00 04 00 27 57 19 00 00
2026-04-29 08:54:25.089.625,18f182a0,9a 00 2f 00 9d 00 81 00
2026-04-29 08:54:25.090.185,18f183a0,60 09 07 00 04 06 d4 01
2026-04-29 08:54:25.090.742,18f184a0,18 00 20 00 28 00 38 00
2026-04-29 08:54:25.091.310,18f185a0,b4 0d 00 00 30 2a 00 00
2026-04-29 08:54:25.091.870,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:25.093.562,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:25.589.054,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:25.589.630,18f182a0,9a 00 2e 00 9d 00 80 00
2026-04-29 08:54:25.590.190,18f183a0,60 09 07 00 03 06 d4 01
2026-04-29 08:54:25.590.746,18f184a0,18 00 21 00 28 00 38 00
2026-04-29 08:54:25.591.311,18f185a0,b4 0d 00 00 30 2a 00 00
2026-04-29 08:54:25.591.871,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:25.593.564,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:26.089.046,18f181a0,00 04 00 27 57 19 00 00
2026-04-29 08:54:26.089.610,18f182a0,9a 00 30 00 9d 00 81 00
2026-04-29 08:54:26.090.174,18f183a0,60 09 07 00 02 06 d4 01
2026-04-29 08:54:26.090.734,18f184a0,16 00 21 00 28 00 38 00
2026-04-29 08:54:26.091.299,18f185a0,b5 0d 00 00 30 2a 00 00
2026-04-29 08:54:26.092.347,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:26.094.039,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:26.589.039,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:26.589.615,18f182a0,9a 00 2e 00 9d 00 81 00
2026-04-29 08:54:26.590.175,18f183a0,60 09 07 00 08 06 d0 01
2026-04-29 08:54:26.590.735,18f184a0,16 00 21 00 28 00 38 00
2026-04-29 08:54:26.591.300,18f185a0,b5 0d 00 00 30 2a 00 00
2026-04-29 08:54:26.591.856,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:26.593.549,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:27.089.031,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:27.089.607,18f182a0,9a 00 30 00 9d 00 81 00
2026-04-29 08:54:27.090.171,18f183a0,60 09 07 00 07 06 d4 01
2026-04-29 08:54:27.090.727,18f184a0,16 00 21 00 28 00 38 00
2026-04-29 08:54:27.091.291,18f185a0,b5 0d 00 00 30 2a 00 00
2026-04-29 08:54:27.091.848,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:27.093.540,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:27.589.021,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:27.589.598,18f182a0,9a 00 2f 00 9d 00 81 00
2026-04-29 08:54:27.590.158,18f183a0,60 09 07 00 06 06 d0 01
2026-04-29 08:54:27.590.722,18f184a0,16 00 20 00 28 00 38 00
2026-04-29 08:54:27.591.290,18f185a0,b6 0d 00 00 30 2a 00 00
2026-04-29 08:54:27.591.859,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:27.593.552,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:28.089.016,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:28.089.593,18f182a0,9a 00 2e 00 9d 00 82 00
2026-04-29 08:54:28.090.153,18f183a0,60 09 07 00 05 06 d0 01
2026-04-29 08:54:28.090.717,18f184a0,16 00 20 00 28 00 38 00
2026-04-29 08:54:28.091.286,18f185a0,b6 0d 00 00 30 2a 00 00
2026-04-29 08:54:28.091.854,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:28.093.547,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:28.589.009,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:28.589.585,18f182a0,9a 00 30 00 9c 00 82 00
2026-04-29 08:54:28.590.153,18f183a0,60 09 07 00 03 06 d4 01
2026-04-29 08:54:28.590.709,18f184a0,16 00 21 00 28 00 38 00
2026-04-29 08:54:28.591.273,18f185a0,b6 0d 00 00 30 2a 00 00
2026-04-29 08:54:28.591.841,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:28.593.534,18f189a0,00 00 00 00 00 00 1d 00
2026-04-29 08:54:29.088.999,18f181a0,00 04 00 27 59 19 00 00
2026-04-29 08:54:29.089.562,18f182a0,9a 00 2f 00 9c 00 81 00
2026-04-29 08:54:29.090.130,18f183a0,60 09 07 00 06 06 d4 01
2026-04-29 08:54:29.090.690,18f184a0,16 00 21 00 28 00 38 00
2026-04-29 08:54:29.091.254,18f185a0,b7 0d 00 00 30 2a 00 00
2026-04-29 08:54:29.091.811,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:29.093.504,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:29.588.993,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:29.589.569,18f182a0,9a 00 30 00 9c 00 81 00
2026-04-29 08:54:29.590.138,18f183a0,60 09 07 00 02 06 d4 01
2026-04-29 08:54:29.590.698,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:29.591.266,18f185a0,b7 0d 00 00 30 2a 00 00
2026-04-29 08:54:29.591.822,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:29.593.515,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:30.088.986,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:30.089.562,18f182a0,9a 00 30 00 9c 00 82 00
2026-04-29 08:54:30.090.130,18f183a0,60 09 07 00 01 06 d4 01
2026-04-29 08:54:30.090.699,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:30.091.759,18f185a0,b7 0d 00 00 30 2a 00 00
2026-04-29 08:54:30.092.315,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:30.094.008,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:30.588.976,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:30.589.553,18f182a0,9a 00 31 00 9c 00 81 00
2026-04-29 08:54:30.590.121,18f183a0,60 09 07 00 02 06 d4 01
2026-04-29 08:54:30.590.681,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:30.591.249,18f185a0,b8 0d 00 00 30 2a 00 00
2026-04-29 08:54:30.591.813,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:30.593.506,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:31.088.969,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:31.089.545,18f182a0,9a 00 30 00 9c 00 81 00
2026-04-29 08:54:31.090.114,18f183a0,60 09 07 00 03 06 d4 01
2026-04-29 08:54:31.090.670,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:31.091.238,18f185a0,b8 0d 00 00 30 2a 00 00
2026-04-29 08:54:31.091.802,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:31.093.495,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:31.588.959,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:31.589.536,18f182a0,9a 00 30 00 9c 00 81 00
2026-04-29 08:54:31.590.104,18f183a0,60 09 07 00 09 06 d4 01
2026-04-29 08:54:31.590.660,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:31.591.227,18f185a0,b9 0d 00 00 30 2a 00 00
2026-04-29 08:54:31.591.787,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:31.593.480,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:32.088.953,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:32.089.529,18f182a0,99 00 30 00 9c 00 80 00
2026-04-29 08:54:32.090.105,18f183a0,60 09 07 00 05 06 d4 01
2026-04-29 08:54:32.090.665,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:32.091.233,18f185a0,b9 0d 00 00 30 2a 00 00
2026-04-29 08:54:32.091.793,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:32.093.486,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:32.588.945,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:32.589.522,18f182a0,9a 00 2f 00 9c 00 81 00
2026-04-29 08:54:32.590.590,18f183a0,60 09 07 00 07 06 d0 01
2026-04-29 08:54:32.591.154,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:32.591.722,18f185a0,b9 0d 00 00 30 2a 00 00
2026-04-29 08:54:32.592.282,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:32.593.975,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:33.098.938,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:33.099.514,18f182a0,9a 00 2f 00 9c 00 81 00
2026-04-29 08:54:33.100.082,18f183a0,60 09 07 00 02 06 d4 01
2026-04-29 08:54:33.100.642,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:33.101.211,18f185a0,ba 0d 00 00 30 2a 00 00
2026-04-29 08:54:33.101.779,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:33.103.472,18f189a0,00 00 00 00 00 00 1c 00
2026-04-29 08:54:33.598.929,18f181a0,00 04 00 27 58 19 00 00
2026-04-29 08:54:33.599.505,18f182a0,99 00 2f 00 9c 00 81 00
2026-04-29 08:54:33.600.069,18f183a0,60 09 07 00 07 06 d4 01
2026-04-29 08:54:33.600.625,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:33.601.193,18f185a0,ba 0d 00 00 30 2a 00 00
2026-04-29 08:54:33.601.761,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:33.603.454,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:34.098.921,18f181a0,00 04 00 28 58 19 00 00
2026-04-29 08:54:34.099.493,18f182a0,99 00 2f 00 9c 00 81 00
2026-04-29 08:54:34.100.058,18f183a0,60 09 07 00 07 06 d4 01
2026-04-29 08:54:34.100.614,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:34.101.182,18f185a0,bb 0d 00 00 30 2a 00 00
2026-04-29 08:54:34.101.738,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:34.103.431,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:34.598.915,18f181a0,00 04 00 28 58 19 00 00
2026-04-29 08:54:34.599.488,18f182a0,99 00 31 00 9c 00 81 00
2026-04-29 08:54:34.600.048,18f183a0,60 09 07 00 02 06 d4 01
2026-04-29 08:54:34.600.608,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:34.601.176,18f185a0,bb 0d 00 00 30 2a 00 00
2026-04-29 08:54:34.601.732,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:34.603.424,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:35.098.906,18f181a0,00 04 00 28 58 19 00 00
2026-04-29 08:54:35.099.478,18f182a0,99 00 2f 00 9c 00 82 00
2026-04-29 08:54:35.100.042,18f183a0,60 09 07 00 04 06 d4 01
2026-04-29 08:54:35.100.599,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:35.101.167,18f185a0,bb 0d 00 00 30 2a 00 00
2026-04-29 08:54:35.101.723,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:35.103.415,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:35.598.899,18f181a0,00 04 00 28 58 19 00 00
2026-04-29 08:54:35.599.471,18f182a0,99 00 2f 00 9c 00 82 00
2026-04-29 08:54:35.600.035,18f183a0,60 09 07 00 03 06 d4 01
2026-04-29 08:54:35.600.592,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:35.601.160,18f185a0,bc 0d 00 00 30 2a 00 00
2026-04-29 08:54:35.601.721,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:35.603.413,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:36.098.891,18f181a0,00 04 00 28 58 19 00 00
2026-04-29 08:54:36.099.463,18f182a0,99 00 31 00 9c 00 81 00
2026-04-29 08:54:36.100.023,18f183a0,60 09 07 00 05 06 d0 01
2026-04-29 08:54:36.100.587,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:36.101.156,18f185a0,bc 0d 00 00 30 2a 00 00
2026-04-29 08:54:36.101.716,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:36.103.408,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:36.598.883,18f181a0,00 04 00 28 57 19 00 00
2026-04-29 08:54:36.599.447,18f182a0,99 00 30 00 9c 00 81 00
2026-04-29 08:54:36.600.012,18f183a0,60 09 07 00 06 06 d4 01
2026-04-29 08:54:36.600.572,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:36.601.140,18f185a0,bd 0d 00 00 30 2a 00 00
2026-04-29 08:54:36.601.696,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:36.603.389,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:54:37.098.876,18f181a0,00 04 00 28 58 19 00 00
2026-04-29 08:54:37.099.448,18f182a0,99 00 2e 00 9c 00 80 00
2026-04-29 08:54:37.100.012,18f183a0,60 09 07 00 06 06 d4 01
2026-04-29 08:54:37.100.572,18f184a0,16 00 20 00 28 00 39 00
2026-04-29 08:54:37.101.140,18f185a0,bd 0d 00 00 30 2a 00 00
2026-04-29 08:54:37.101.697,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:54:37.103.389,18f189a0,00 00 00 00 00 00 1b 00
